rsn,mag,Rrup,Rhyp,Vs30,Ztor,eqH,X1a,X1b,X1bi,eqid,ssn,eqUTMx,eqUTMy,staUTMx,staUTMy,eqLat,eqLon,staLat,staLon,c4,c_g1,phi1,Xrup,X2,X3,Res_tot0.01S
8031,6.83,41.7148741,70.2118888,508.474576271186,14.26,22.03,1,1,1,113,693,334.379773306446,2556.03854701057,295.133975887278,2502.32740765943,23.1048,121.3828,22.6155,121.006833333333,-2.1,-0.008798,-0.510415026,41.7148741,0.951856044396576,-0.798557694967814,0.0856298818639258
8032,6.83,20.5224744,39.9960504,602.68,14.26,22.03,1,1,1,113,694,334.379773306446,2556.03854701057,308.872846897145,2534.54558810804,23.1048,121.3828,22.908,121.1365,-2.1,-0.008798,-0.510415026,20.5224744,0.678930888429517,-0.628586535773299,0.094595413815513
8033,6.83,22.9533106,50.7607911,655.43,14.26,22.03,1,1,1,113,695,334.379773306446,2556.03854701057,309.874043191082,2517.56888416729,23.1048,121.3828,22.7548333333333,121.148333333333,-2.1,-0.008798,-0.510415026,22.9533106,0.722696167498977,-0.54468140291586,0.111951806915439
8034,6.83,22.2676439,49.6094431,698.53,14.26,22.03,1,1,1,113,696,334.379773306446,2556.03854701057,309.536322697182,2519.30826850591,23.1048,121.3828,22.7705,121.144833333333,-2.1,-0.008798,-0.510415026,22.2676439,0.710784649413214,-0.480994784754852,0.102292257058994
8035,6.83,22.4403435,50.0939226,648.28,14.26,22.03,1,1,1,113,697,334.379773306446,2556.03854701057,310.088672867935,2518.30456406002,23.1048,121.3828,22.7615,121.150333333333,-2.1,-0.008798,-0.510415026,22.4403435,0.713815923625456,-0.555650209916468,0.0060730626926786
8036,6.83,22.2453674,50.0975184,269.611519058285,14.26,22.03,1,1,1,113,698,334.379773306446,2556.03854701057,310.954952140768,2517.75845492286,23.1048,121.3828,22.7566666666667,121.158833333333,-2.1,-0.008798,-0.510415026,22.2453674,0.710392103314534,-1.43299080710367,-0.153189207146218
8037,6.83,23.2035684,51.2265387,266.870426417106,14.26,22.03,1,1,1,113,699,334.379773306446,2556.03854701057,310.257147235957,2516.71498350077,23.1048,121.3828,22.7471666666667,121.152166666667,-2.1,-0.008798,-0.510415026,23.2035684,0.726962433823127,-1.44320966541749,0.0426617094128734
8038,6.83,25.6699466,53.6172066,296.30348596756,14.26,22.03,1,1,1,113,700,334.379773306446,2556.03854701057,307.109993403222,2515.61009094211,23.1048,121.3828,22.7368333333333,121.121666666667,-2.1,-0.008798,-0.510415026,25.6699466,0.766804782888997,-1.33858869220262,-0.389862872227287
8039,6.83,23.4116093,50.0729551,445.368171021378,14.26,22.03,1,1,1,113,701,334.379773306446,2556.03854701057,306.932915191584,2520.54099139662,23.1048,121.3828,22.7813333333333,121.119333333333,-2.1,-0.008798,-0.510415026,23.4116093,0.730476528834974,-0.931071620996164,-0.21278767263658
8040,6.83,23.0584326,50.4311985,268.112964725158,14.26,22.03,1,1,1,113,703,334.379773306446,2556.03854701057,308.622932857237,2518.82134734071,23.1048,121.3828,22.766,121.136,-2.1,-0.008798,-0.510415026,23.0584326,0.724493459797953,-1.43856450983749,0.0311027648128854
8041,6.83,15.2685781,22.0656028,539.6169,14.26,22.03,1,1,1,113,704,334.379773306446,2556.03854701057,333.384426417821,2555.27807729881,23.1048,121.3828,23.0978333333333,121.373166666667,-2.1,-0.008798,-0.510415026,15.2685781,0.567918512790116,-0.739113468367308,0.352953848898848
8042,6.83,22.7440038,50.6727442,491.6637,14.26,22.03,1,1,1,113,705,334.379773306446,2556.03854701057,310.537935765045,2517.26525302695,23.1048,121.3828,22.7521666666667,121.154833333333,-2.1,-0.008798,-0.510415026,22.7440038,0.719094896303685,-0.832177965517085,-0.0998842733404517
8043,6.83,69.894864,99.1867665,842.815002107038,14.26,22.03,1,1,1,113,706,334.379773306446,2556.03854701057,284.107050855488,2473.71639276893,23.1048,121.3828,22.3558333333333,120.9035,-2.1,-0.008798,-0.510415026,69.894864,1.11309202946816,-0.29322542961793,-0.87963832317601
8044,6.83,25.1474307,49.6690746,510.94,14.26,22.03,1,1,1,113,708,334.379773306446,2556.03854701057,302.945973632372,2524.59800494679,23.1048,121.3828,22.8175,121.08,-2.1,-0.008798,-0.510415026,25.1474307,0.758686532314091,-0.793720745226323,-0.0832641150034386
8045,6.83,18.0382875,28.0412491,514.4474,14.26,22.03,1,1,1,113,710,334.379773306446,2556.03854701057,317.185751582975,2558.56848657032,23.1048,121.3828,23.1258333333333,121.214666666667,-2.1,-0.008798,-0.510415026,18.0382875,0.629467756265217,-0.78687959683844,-0.586032839388571
8046,6.83,17.4205984,27.6848532,503.217377747998,14.26,22.03,1,1,1,113,712,334.379773306446,2556.03854701057,317.605202002006,2555.16687016075,23.1048,121.3828,23.0951666666667,121.219166666667,-2.1,-0.008798,-0.510415026,17.4205984,0.616356143826827,-0.808950672441103,0.282603261806483
8047,6.83,22.9226972,38.0844248,550.1054,14.26,22.03,1,1,1,113,714,334.379773306446,2556.03854701057,306.926625577126,2541.47433676558,23.1048,121.3828,22.9703333333333,121.116666666667,-2.1,-0.008798,-0.510415026,22.9226972,0.722171334123244,-0.719863015476136,0.559612572637248
8048,6.83,24.8498456,44.1912122,701.0984,14.26,22.03,1,1,1,113,715,334.379773306446,2556.03854701057,303.068319225662,2533.99257235718,23.1048,121.3828,22.9023333333333,121.08,-2.1,-0.008798,-0.510415026,24.8498456,0.75398749846067,-0.477324663624153,0.776913502372473
8049,6.83,23.5802998,45.9945443,736.89,14.26,22.03,1,1,1,113,716,334.379773306446,2556.03854701057,304.221156421137,2529.25182564919,23.1048,121.3828,22.8596666666667,121.091833333333,-2.1,-0.008798,-0.510415026,23.5802998,0.73330450749082,-0.42753428438784,0.197303614904085
8050,6.83,24.3236184,49.5502319,318.218,14.26,22.03,1,1,1,113,717,334.379773306446,2556.03854701057,304.351562960021,2523.4537505901,23.1048,121.3828,22.8073333333333,121.093833333333,-2.1,-0.008798,-0.510415026,24.3236184,0.745541093218344,-1.26723622920652,-0.146097891222492
8051,6.83,27.8632286,53.7594488,619.834710743802,14.26,22.03,1,1,1,113,718,334.379773306446,2556.03854701057,301.124386743725,2520.09907438575,23.1048,121.3828,22.7766666666667,121.062833333333,-2.1,-0.008798,-0.510415026,27.8632286,0.799123321445942,-0.600520064784679,0.141962166292947
8052,6.83,31.86042,59.2398617,519.2557,14.26,22.03,1,1,1,113,719,334.379773306446,2556.03854701057,299.63440435434,2513.54685443613,23.1048,121.3828,22.7173333333333,121.049166666667,-2.1,-0.008798,-0.510415026,31.86042,0.851437012123757,-0.777576471639207,0.174502309976992
8053,6.83,34.7668322,62.2144235,688.9425,14.26,22.03,1,1,1,113,720,334.379773306446,2556.03854701057,297.208490849878,2511.41910508329,23.1048,121.3828,22.6978333333333,121.025833333333,-2.1,-0.008798,-0.510415026,34.7668322,0.88483611053802,-0.494815098456798,-0.15113376283689
8054,6.83,30.4814649,36.6325069,512.689054088695,14.26,22.03,1,1,1,113,721,334.379773306446,2556.03854701057,343.332399781188,2583.79751786511,23.1048,121.3828,23.3563333333333,121.467333333333,-2.1,-0.008798,-0.510415026,30.4814649,0.834280470701435,-0.790303382688824,0.495944692268095
8055,6.83,19.7488719,27.1591246,736.105999263894,14.26,22.03,1,1,1,113,722,334.379773306446,2556.03854701057,337.761404870313,2571.49096148581,23.1048,121.3828,23.2446666666667,121.414166666667,-2.1,-0.008798,-0.510415026,19.7488719,0.664067778594847,-0.428598782608515,0.829139121433201
8056,6.83,16.4716316,24.0921344,660.211267605634,14.26,22.03,1,1,1,113,723,334.379773306446,2556.03854701057,335.810025231005,2565.64510323201,23.1048,121.3828,23.191687,121.395729,-2.1,-0.008798,-0.510415026,16.4716316,0.595538757739893,-0.537413025474989,0.483353957946488
8057,6.83,14.3797128,31.7460952,457.491422035837,14.26,22.03,1,1,1,113,724,334.379773306446,2556.03854701057,322.423647689665,2536.63196234413,23.1048,121.3828,22.9283333333333,121.268333333333,-2.1,-0.008798,-0.510415026,14.3797128,0.546582397290069,-0.904214776815031,1.68542425874173
8058,6.83,50.8645515,79.7369019,738.189,14.26,22.03,1,1,1,113,727,334.379773306446,2556.03854701057,290.87848512183,2493.15462246629,23.1048,121.3828,22.5321666666667,120.966666666667,-2.1,-0.008798,-0.510415026,50.8645515,1.01928072258602,-0.425773022332321,-0.172432725598481
8059,6.83,58.3491225,87.4495431,402.23,14.26,22.03,1,1,1,113,728,334.379773306446,2556.03854701057,288.113900701376,2485.42049649792,23.1048,121.3828,22.462,120.940833333333,-2.1,-0.008798,-0.510415026,58.3491225,1.06199401953205,-1.03294884739317,-0.903309093023674
8060,6.83,18.7998541,28.846788,726.5682,14.26,22.03,1,1,1,113,729,334.379773306446,2556.03854701057,316.449374548433,2561.16182870526,23.1048,121.3828,23.1491666666667,121.207166666667,-2.1,-0.008798,-0.510415026,18.7998541,0.645175373028692,-0.441640558360093,-0.0259924532909803
8061,6.83,24.7184264,34.478828,431.5926,14.26,22.03,1,1,1,113,730,334.379773306446,2556.03854701057,308.028415840065,2559.42180830372,23.1048,121.3828,23.1325,121.125166666667,-2.1,-0.008798,-0.510415026,24.7184264,0.7518946119873,-0.96249082397449,0.604085243950455
8062,6.83,14.3398031,26.8871858,824.5156,14.26,22.03,1,1,1,113,731,334.379773306446,2556.03854701057,324.241828044558,2544.4553796601,23.1048,121.3828,22.9991666666667,121.285166666667,-2.1,-0.008798,-0.510415026,14.3398031,0.545605209383021,-0.31517684932781,1.22968080778153
8063,6.83,14.4862961,24.2582201,490.596892886345,14.26,22.03,1,1,1,113,732,334.379773306446,2556.03854701057,328.958386184433,2547.48340923541,23.1048,121.3828,23.027,121.330833333333,-2.1,-0.008798,-0.510415026,14.4862961,0.549183887867973,-0.834350113195275,1.30154871081126
8064,6.83,19.1970081,32.5943804,353.3569,14.26,22.03,1,1,1,113,733,334.379773306446,2556.03854701057,312.854849315104,2545.34973024422,23.1048,121.3828,23.006,121.174,-2.1,-0.008798,-0.510415026,19.1970081,0.653171920012932,-1.1624943173794,0.418161093025763
8065,6.83,15.199907,30.7610227,529.100529100529,14.26,22.03,1,1,1,113,735,334.379773306446,2556.03854701057,319.665394662861,2540.44870688028,23.1048,121.3828,22.9625,121.241,-2.1,-0.008798,-0.510415026,15.199907,0.566298902199253,-0.7587944617958,0.737012546834217
8066,6.83,20.2189413,44.5981592,503.26512629138,14.26,22.03,1,1,1,113,736,334.379773306446,2556.03854701057,308.980564466542,2526.82817369149,23.1048,121.3828,22.8383333333333,121.1385,-2.1,-0.008798,-0.510415026,20.2189413,0.673155359867688,-0.808855790427305,-0.0896011213757628
8067,6.83,25.8713064,52.4019107,733.14,14.26,22.03,1,1,1,113,737,334.379773306446,2556.03854701057,304.010395618968,2519.56314605709,23.1048,121.3828,22.7721666666667,121.091,-2.1,-0.008798,-0.510415026,25.8713064,0.769888906583046,-0.4326362321499,-0.0201687680904308
8068,6.83,26.9860714,54.8972779,467.1078,14.26,22.03,1,1,1,113,738,334.379773306446,2556.03854701057,305.628740145753,2514.9274790349,23.1048,121.3828,22.7305,121.107333333333,-2.1,-0.008798,-0.510415026,26.9860714,0.786529218830208,-0.883412845558042,-0.360307773462241
8069,6.83,35.5688318,63.646128,488.315932966219,14.26,22.03,1,1,1,113,739,334.379773306446,2556.03854701057,298.318794181063,2508.59844074481,23.1048,121.3828,22.6725,121.037,-2.1,-0.008798,-0.510415026,35.5688318,0.893442669686337,-0.839010311709256,-0.147043960274749
8070,6.83,34.4153951,43.671335,902.74,14.26,22.03,1,1,1,113,740,334.379773306446,2556.03854701057,297.851058762384,2565.59301614878,23.1048,121.3828,23.187,121.025,-2.1,-0.008798,-0.510415026,34.4153951,0.880984865018241,-0.224538328874088,-0.0764386867921187
8071,6.83,46.302267,74.5104178,679.02,14.26,22.03,1,1,1,113,741,334.379773306446,2556.03854701057,290.4601345774,2500.19383772514,23.1048,121.3828,22.5956666666667,120.961666666667,-2.1,-0.008798,-0.510415026,46.302267,0.988134157806856,-0.509322329500481,0.0120768624528136
8072,6.83,70.3937888,99.2975849,627.8121,14.26,22.03,1,1,1,113,742,334.379773306446,2556.03854701057,279.289608486128,2476.68267148137,23.1048,121.3828,22.382,120.856333333333,-2.1,-0.008798,-0.510415026,70.3937888,1.11499106388332,-0.587731993830238,-0.890857928441871
8073,6.83,98.6343471,107.3115758,252.3659,14.26,22.03,1,1,1,113,746,334.379773306446,2556.03854701057,252.226616306453,2621.4082028427,23.1048,121.3828,23.6845,120.570333333333,-2.1,-0.008798,-0.510415026,98.6343471,1.19652679657952,-1.49909289317766,-0.298406597533421
8074,5.21,54.4061766,57.2673114,789.3698,20.113,22.26,1,1,1,114,148,349.103843534311,2663.07285164391,349.009412453359,2610.51985415078,24.0727,121.5157,23.5981666666667,121.520166666667,-2.1,-0.008798,-0.510415026,54.4061766,0.890599413938159,-0.358738006113431,-0.643954672557619
8075,5.21,23.7014093,26.7080004,378.853107015987,20.113,22.26,1,1,1,114,153,349.103843534311,2663.07285164391,360.242334550459,2653.41313648874,24.0727,121.5157,23.9865,121.626166666667,-2.1,-0.008798,-0.510415026,23.7014093,0.466534514924851,-1.09282436218542,0.152873501722483
8076,5.21,22.7640565,25.7737959,297.029702970297,20.113,22.26,1,1,1,114,154,349.103843534311,2663.07285164391,357.886232633918,2653.52858981504,24.0727,121.5157,23.9873333333333,121.603,-2.1,-0.008798,-0.510415026,22.7640565,0.443978952263321,-1.33614076790335,0.676993669625578
8077,5.21,23.405649,26.3943068,461.071508089002,20.113,22.26,1,1,1,114,155,349.103843534311,2663.07285164391,359.85647600414,2653.84142957448,24.0727,121.5157,23.9903333333333,121.622333333333,-2.1,-0.008798,-0.510415026,23.405649,0.459517358454857,-0.896419765578325,0.487919043951936
8078,5.21,23.0934984,26.1488552,249.677499895968,20.113,22.26,1,1,1,114,156,349.103843534311,2663.07285164391,357.842437473723,2652.53230325251,24.0727,121.5157,23.9783333333333,121.602666666667,-2.1,-0.008798,-0.510415026,23.0934984,0.452012237716943,-1.50980282702706,0.88897255417709
8079,5.21,22.2206545,25.1815012,360.837142169834,20.113,22.26,1,1,1,114,157,349.103843534311,2663.07285164391,357.064179115902,2654.42274140383,24.0727,121.5157,23.9953333333333,121.594833333333,-2.1,-0.008798,-0.510415026,22.2206545,0.430470078802595,-1.14154618488659,1.1946990188863
8080,5.21,23.7462998,26.7180619,409.7805,20.113,22.26,1,1,1,114,158,349.103843534311,2663.07285164391,360.773914173232,2654.01706401668,24.0727,121.5157,23.992,121.631333333333,-2.1,-0.008798,-0.510415026,23.7462998,0.46759169500875,-1.01435126122116,0.724200550423375
8081,5.21,23.0679292,26.1350592,336.757029802997,20.113,22.26,1,1,1,114,159,349.103843534311,2663.07285164391,357.415365784738,2652.22276041727,24.0727,121.5157,23.9755,121.5985,-2.1,-0.008798,-0.510415026,23.0679292,0.451392905039677,-1.21061122119803,0.845243926997728
8082,5.21,23.4911695,26.5789721,279.955207166853,20.113,22.26,1,1,1,114,160,349.103843534311,2663.07285164391,358.139833759649,2651.73567497707,24.0727,121.5157,23.9711666666667,121.605666666667,-2.1,-0.008798,-0.510415026,23.4911695,0.461555718615763,-1.3953432957385,0.15270705547155
8083,5.21,22.3000475,25.3315962,445.5997,20.113,22.26,1,1,1,114,161,349.103843534311,2663.07285164391,353.766264065052,2651.96417303129,24.0727,121.5157,23.9728333333333,121.562666666667,-2.1,-0.008798,-0.510415026,22.3000475,0.432464152486807,-0.93055189634309,0.977117067205082
8084,5.21,23.3280071,26.4057782,584.6815,20.113,22.26,1,1,1,114,163,349.103843534311,2663.07285164391,352.143976937662,2649.2489917751,24.0727,121.5157,23.9481666666667,121.547,-2.1,-0.008798,-0.510415026,23.3280071,0.457660170907264,-0.658905657182667,0.751044584810121
8085,5.21,26.0016004,29.1099781,462.5699,20.113,22.26,1,1,1,114,164,349.103843534311,2663.07285164391,350.618203895656,2644.44718490029,24.0727,121.5157,23.9046666666667,121.5325,-2.1,-0.008798,-0.510415026,26.0016004,0.518159367082632,-0.893175231038535,-0.162780927005723
8086,5.21,23.6166529,26.6868847,503.524672708963,20.113,22.26,1,1,1,114,165,349.103843534311,2663.07285164391,358.941080692622,2652.15230054574,24.0727,121.5157,23.975,121.6135,-2.1,-0.008798,-0.510415026,23.6166529,0.464532843178306,-0.808340198347229,1.51779287640044
8087,5.21,34.5744837,37.3148503,629.590766002099,20.113,22.26,1,1,1,114,166,349.103843534311,2663.07285164391,341.257555348085,2634.28428630364,24.0727,121.5157,23.812,121.441666666667,-2.1,-0.008798,-0.510415026,34.5744837,0.6728448554908,-0.584902881162304,1.19944099268668
8088,5.21,21.2606688,24.0348075,623.13,20.113,22.26,1,1,1,114,169,349.103843534311,2663.07285164391,358.141939854137,2663.91785351052,24.0727,121.5157,24.0811666666667,121.6045,-2.1,-0.008798,-0.510415026,21.2606688,0.405789692700322,-0.595217746950259,1.28329419301497
8089,5.21,24.5599263,28.0242276,483.091787439614,20.113,22.26,1,1,1,114,171,349.103843534311,2663.07285164391,363.073769491933,2672.78477165624,24.0727,121.5157,24.1616666666667,121.652166666667,-2.1,-0.008798,-0.510415026,24.5599263,0.486400592791104,-0.849766240001526,1.16103536699086
8090,5.21,22.1878107,25.3588605,460.9357,20.113,22.26,1,1,1,114,172,349.103843534311,2663.07285164391,360.215454625584,2667.99504756976,24.0727,121.5157,24.1181666666667,121.6245,-2.1,-0.008798,-0.510415026,22.1878107,0.429643095029234,-0.896714357830517,1.43256005561087
8091,5.21,21.3133334,23.8881932,434.5623,20.113,22.26,1,1,1,114,173,349.103843534311,2663.07285164391,357.501550828712,2660.87865833137,24.0727,121.5157,24.0536666666667,121.5985,-2.1,-0.008798,-0.510415026,21.3133334,0.407171447353796,-0.955633594080249,1.65173460472206
8092,5.21,22.2304434,25.0680067,404.9129,20.113,22.26,1,1,1,114,174,349.103843534311,2663.07285164391,358.577071075333,2656.51191786295,24.0727,121.5157,24.0143333333333,121.6095,-2.1,-0.008798,-0.510415026,22.2304434,0.430716322568654,-1.02630092945733,0.892619518566165
8093,5.21,24.5446973,27.7235197,597.1338,20.113,22.26,1,1,1,114,175,349.103843534311,2663.07285164391,355.250708708154,2647.79608329941,24.0727,121.5157,23.9353333333333,121.577666666667,-2.1,-0.008798,-0.510415026,24.5446973,0.486054569494137,-0.63783170282204,0.31537241625491
8094,5.21,37.9743744,40.9327765,593.824228028503,20.113,22.26,1,1,1,114,177,349.103843534311,2663.07285164391,347.162038080596,2628.91687059065,24.0727,121.5157,23.76411,121.50017,-2.1,-0.008798,-0.510415026,37.9743744,0.721371420027121,-0.643389548544385,0.554603781914496
8095,5.21,44.6000683,47.2482052,636.26723223754,20.113,22.26,1,1,1,114,178,349.103843534311,2663.07285164391,338.905486651643,2622.82893660874,24.0727,121.5157,23.7083333333333,121.419833333333,-2.1,-0.008798,-0.510415026,44.6000683,0.800649741969763,-0.57435426014156,0.943821060185782
8096,5.21,45.839711,48.6832443,392.7473,20.113,22.26,1,1,1,114,179,349.103843534311,2663.07285164391,345.284152330528,2620.120078568,24.0727,121.5157,23.6845,121.482666666667,-2.1,-0.008798,-0.510415026,45.839711,0.81360965908618,-1.05680650919645,0.125588557006275
8097,5.21,57.3444862,59.8579165,381.7765,20.113,22.26,1,1,1,114,180,349.103843534311,2663.07285164391,335.066678113127,2609.52626542606,24.0727,121.5157,23.5878333333333,121.383666666667,-2.1,-0.008798,-0.510415026,57.3444862,0.912808178101826,-1.08513755285908,0.510346600975258
8098,5.21,41.9439091,44.6896886,686.106346483705,20.113,22.26,1,1,1,114,181,349.103843534311,2663.07285164391,341.464226569064,2625.23730000074,24.0727,121.5157,23.7303333333333,121.444666666667,-2.1,-0.008798,-0.510415026,41.9439091,0.771018001501264,-0.498940271966759,0.532415016437052
8099,5.21,43.3675368,46.3928128,544.464609800363,20.113,22.26,1,1,1,114,189,349.103843534311,2663.07285164391,351.922241226833,2622.63501843741,24.0727,121.5157,23.7078333333333,121.5475,-2.1,-0.008798,-0.510415026,43.3675368,0.787227864833056,-0.730169967220963,-0.247285536589406
8100,5.21,48.9351334,51.8783076,533.049040511727,20.113,22.26,1,1,1,114,190,349.103843534311,2663.07285164391,350.719841382981,2616.42711357336,24.0727,121.5157,23.6516666666667,121.536333333333,-2.1,-0.008798,-0.510415026,48.9351334,0.843800425665234,-0.751359483308282,-0.738845623073126
8101,5.21,38.1874608,41.8123779,472.775982980065,20.113,22.26,1,1,1,114,191,349.103843534311,2663.07285164391,373.109132525903,2689.00792049645,24.0727,121.5157,24.309,121.7495,-2.1,-0.008798,-0.510415026,38.1874608,0.724217030170165,-0.871351244324221,0.508605466033842
8102,5.21,23.0679145,26.4186285,643.7078,20.113,22.26,1,1,1,114,192,349.103843534311,2663.07285164391,360.721905657291,2671.27560186747,24.0727,121.5157,24.1478333333333,121.629166666667,-2.1,-0.008798,-0.510415026,23.0679145,0.451392548778694,-0.562728015275217,0.851258861222851
8103,5.21,23.7027895,27.0060419,543.67524465386,20.113,22.26,1,1,1,114,193,349.103843534311,2663.07285164391,363.306242681957,2668.77719701059,24.0727,121.5157,24.1255,121.654833333333,-2.1,-0.008798,-0.510415026,23.7027895,0.466567049687602,-0.731620819851234,2.07041952519233
8104,5.21,21.4002263,24.2527336,349.7937,20.113,22.26,1,1,1,114,194,349.103843534311,2663.07285164391,355.621782390493,2656.00613372913,24.0727,121.5157,24.0095,121.5805,-2.1,-0.008798,-0.510415026,21.4002263,0.409444074039594,-1.17262935957567,0.697936332544718
8105,5.21,21.5282943,24.4584179,509.337860780985,20.113,22.26,1,1,1,114,195,349.103843534311,2663.07285164391,353.975748003147,2654.21392682604,24.0727,121.5157,23.9931666666667,121.5645,-2.1,-0.008798,-0.510415026,21.5282943,0.41277741599864,-0.796861341719634,1.05937822224049
8106,5.21,22.3524646,25.353512,343.439358000428,20.113,22.26,1,1,1,114,196,349.103843534311,2663.07285164391,356.648930334903,2653.59628381362,24.0727,121.5157,23.9878333333333,121.590833333333,-2.1,-0.008798,-0.510415026,22.3524646,0.433776832809961,-1.19096235711273,1.2836394806112
8107,5.21,28.9430461,32.1334172,449.7421,20.113,22.26,1,1,1,114,197,349.103843534311,2663.07285164391,353.053736322239,2640.32444737923,24.0727,121.5157,23.8676666666667,121.556833333333,-2.1,-0.008798,-0.510415026,28.9430461,0.577308675292927,-0.921298604344079,0.915986948611075
8108,5.21,33.2748352,36.1615399,576.4802,20.113,22.26,1,1,1,114,198,349.103843534311,2663.07285164391,344.526559674687,2635.06092278683,24.0727,121.5157,23.8193333333333,121.473666666667,-2.1,-0.008798,-0.510415026,33.2748352,0.65260931829854,-0.673031917773552,0.189756270526144
8109,5.21,22.4430924,25.1412975,516.44,20.113,22.26,1,1,1,114,202,349.103843534311,2663.07285164391,349.257627752999,2674.71506104877,24.0727,121.5157,24.1778333333333,121.516,-2.1,-0.008798,-0.510415026,22.4430924,0.436039224730576,-0.783013796399868,1.67692139849334
8110,5.21,23.1890472,26.5620712,814.87,20.113,22.26,1,1,1,114,203,349.103843534311,2663.07285164391,360.1070848327,2672.48140688281,24.0727,121.5157,24.1586666666667,121.623,-2.1,-0.008798,-0.510415026,23.1890472,0.454320459341759,-0.326944320390923,2.57935629694114
8111,5.21,22.5764349,25.3418982,525.6702,20.113,22.26,1,1,1,114,204,349.103843534311,2663.07285164391,346.652082272825,2651.26320147417,24.0727,121.5157,23.9658333333333,121.492833333333,-2.1,-0.008798,-0.510415026,22.5764349,0.439351436202604,-0.765298891810712,1.41604966674697
8112,5.21,28.6047563,31.6346233,265.844129730809,20.113,22.26,1,1,1,114,205,349.103843534311,2663.07285164391,348.016285737947,2640.70892845511,24.0727,121.5157,23.8706666666667,121.507333333333,-2.1,-0.008798,-0.510415026,28.6047563,0.570863886367397,-1.44706275313277,0.282716201352533
8113,5.21,22.2016128,25.0112862,242.057031236091,20.113,22.26,1,1,1,114,207,349.103843534311,2663.07285164391,358.699752282497,2656.9167782933,24.0727,121.5157,24.018,121.610666666667,-2.1,-0.008798,-0.510415026,22.2016128,0.429990769548271,-1.54079954704979,0.989463518635687
8114,5.21,47.4947419,50.9562585,626.57,20.113,22.26,1,1,1,114,260,349.103843534311,2663.07285164391,373.174958808064,2701.9461237268,24.0727,121.5157,24.4258333333333,121.749,-2.1,-0.008798,-0.510415026,47.4947419,0.830120655923417,-0.589712411768225,1.44728189351384
8115,5.21,39.0821892,42.6796021,534.6641,20.113,22.26,1,1,1,114,263,349.103843534311,2663.07285164391,372.080549055859,2691.23211038099,24.0727,121.5157,24.329,121.739166666667,-2.1,-0.008798,-0.510415026,39.0821892,0.735931533553731,-0.748334212458312,0.469830106514299
8116,5.21,53.5220977,56.9754346,759.04,20.113,22.26,1,1,1,114,272,349.103843534311,2663.07285164391,378.469136529675,2706.38447720083,24.0727,121.5157,24.4663333333333,121.800833333333,-2.1,-0.008798,-0.510415026,53.5220977,0.883543457145704,-0.397918434777135,0.988703098139986
8117,5.21,53.4050697,56.8327307,740.01,20.113,22.26,1,1,1,114,274,349.103843534311,2663.07285164391,376.88835775919,2707.21040626115,24.0727,121.5157,24.4736666666667,121.785166666667,-2.1,-0.008798,-0.510415026,53.4050697,0.882595743496111,-0.423309212085964,0.559155787821821
8118,5.21,52.7842641,56.2083714,566.4118,20.113,22.26,1,1,1,114,275,349.103843534311,2663.07285164391,376.125292674908,2706.88489237379,24.0727,121.5157,24.4706666666667,121.777666666667,-2.1,-0.008798,-0.510415026,52.7842641,0.877513539497664,-0.690651536210554,0.990120866342916
8119,5.21,50.5716627,54.0354237,477.63,20.113,22.26,1,1,1,114,276,349.103843534311,2663.07285164391,376.167929336539,2704.06049594805,24.0727,121.5157,24.4451666666667,121.778333333333,-2.1,-0.008798,-0.510415026,50.5716627,0.858617067636636,-0.861136537530363,0.693797141901157
8120,5.21,46.3088633,48.2347182,806.78,20.113,22.26,1,1,1,114,277,349.103843534311,2663.07285164391,335.91058251461,2703.62433163139,24.0727,121.5157,24.4375,121.381333333333,-2.1,-0.008798,-0.510415026,46.3088633,0.818379586514992,-0.336921895224615,1.74355285005033
8121,5.21,45.9682034,46.5954013,569.88,20.113,22.26,1,1,1,114,611,349.103843534311,2663.07285164391,313.378952450299,2683.07989687695,24.0727,121.5157,24.2495,121.161833333333,-2.1,-0.008798,-0.510415026,45.9682034,0.814923266422649,-0.684547099357355,0.222674256419075
8122,5.21,34.0580691,34.1530247,629.37,20.113,22.26,1,1,1,114,653,349.103843534311,2663.07285164391,324.471454900405,2671.17822986058,24.0727,121.5157,24.1433333333333,121.2725,-2.1,-0.008798,-0.510415026,34.0580691,0.664923346654698,-0.585253592654391,0.741704609824096
8123,5.58,69.7454995,71.6614812,789.3698,17.116,20.94,1,1,1,115,148,387.062398437512,2553.72082013929,349.009412453359,2610.51985415078,23.0883,121.8973,23.5981666666667,121.520166666667,-2.1,-0.008798,-0.510415026,69.7454995,1.00996596028214,-0.358738006113431,1.06587212872447
8124,5.58,60.4650323,62.4222665,1538.0277,17.116,20.94,1,1,1,115,149,387.062398437512,2553.72082013929,347.371573150171,2596.98905867739,23.0883,121.8973,23.4758333333333,121.5055,-2.1,-0.008798,-0.510415026,60.4650323,0.95754768643214,0,0.744811893895776
8125,5.58,69.0324265,70.2194515,319.5909,17.116,20.94,1,1,1,115,150,387.062398437512,2553.72082013929,320.696252139499,2563.71289239106,23.0883,121.8973,23.1726666666667,121.248333333333,-2.1,-0.008798,-0.510415026,69.0324265,1.0063452323685,-1.262931171311,0.197401945447737
